ID,NU_NOTA_LC
5401,502.61316
5402,570.4034
5403,511.80917
5404,515.7309
5405,516.15063
5406,558.7129
5407,485.30362
5408,542.31323
5409,615.9826
5410,499.02246
5411,550.66736
5412,601.77435
5413,534.9956
5414,603.04254
5415,515.3836
5416,446.6185
5417,564.47095
5418,600.71216
5419,514.5932
5420,488.04935
5421,441.13416
5422,598.11066
5423,581.28766
5424,477.37173
5425,588.6252
5426,513.1678
5427,467.53833
5428,506.3578
5429,501.01733
5430,602.0796
5431,535.69904
5432,614.24255
5433,514.2836
5434,539.10944
5435,475.60544
5436,524.1766
5437,559.5301
5438,471.5902
5439,460.9121
5440,602.60864
5441,492.32986
5442,525.9713
5443,612.82574
5444,546.3637
5445,589.97864
5446,590.39844
5447,549.9978
5448,449.926
5449,594.6278
5450,625.72107
5451,485.2885
5452,522.8164
5453,618.6815
5454,592.80365
5455,606.2483
5456,528.0686
5457,522.96136
5458,451.8587
5459,488.29166
5460,508.4121
5461,486.4505
5462,534.5237
5463,562.51575
5464,632.1783
5465,526.14716
5466,603.72375
5467,590.5044
5468,451.24445
5469,471.02365
5470,508.4477
5471,537.1855
5472,531.0387
5473,510.8462
5474,529.1736
5475,553.1117
5476,536.6281
5477,478.122
5478,488.84128
5479,504.2087
5480,472.28094
5481,536.54974
5482,498.8158
5483,584.19006
5484,644.46747
5485,629.48334
5486,439.42703
5487,608.40894
5488,588.4951
5489,528.6194
5490,487.89197
5491,612.2525
5492,542.21
5493,500.90134
5494,536.21497
5495,522.713
5496,500.66306
5497,545.2597
5498,533.3739
5499,573.09375
5500,496.55325
5501,549.7439
5502,494.87067
5503,546.38934
5504,494.77414
5505,603.3613
5506,574.2812
5507,583.3588
5508,529.1016
5509,572.1965
5510,512.93066
5511,458.29953
5512,517.5792
5513,449.77283
5514,563.9409
5515,474.13077
5516,555.225
5517,565.31024
5518,514.11847
5519,532.58905
5520,503.81253
5521,438.27863
5522,444.9846
5523,621.56934
5524,470.74988
5525,524.1235
5526,487.0356
5527,472.1749
5528,603.79535
5529,509.95593
5530,563.90076
5531,634.47363
5532,588.1451
5533,561.46246
5534,554.24866
5535,454.20547
5536,518.97504
5537,533.794
5538,609.2727
5539,451.80185
5540,552.75214
5541,511.08255
5542,584.1057
5543,528.2833
5544,530.31885
5545,469.3788
5546,469.88266
5547,435.04742
5548,457.17935
5549,582.0782
5550,544.1816
5551,609.619
5552,481.82578
5553,531.11285
5554,500.07883
5555,545.1189
5556,642.35535
5557,461.68195
5558,609.3862
5559,555.9
5560,600.8747
5561,488.16168
5562,621.2454
5563,575.089
5564,524.34827
5565,447.51785
5566,667.49634
5567,489.61105
5568,463.4181
5569,452.2208
5570,606.5964
5571,531.9857
5572,568.95276
5573,560.2873
5574,548.03107
5575,506.72406
5576,477.94394
5577,471.04315
5578,569.45984
5579,459.21936
5580,589.79297
5581,516.81555
5582,494.59515
5583,567.36914
5584,608.4106
5585,511.30057
5586,478.87894
5587,508.66248
5588,523.71533
5589,593.74585
5590,456.45233
5591,567.8335
5592,525.189
5593,474.60666
5594,460.83044
5595,572.73303
5596,486.8503
5597,466.04776
5598,518.7034
5599,532.86597
5600,571.3208
5601,506.8042
5602,451.02493
5603,560.9851
5604,545.3523
5605,459.1888
5606,449.66794
5607,470.6288
5608,584.4068
5609,594.42847
5610,457.46164
5611,447.01
5612,497.65607
5613,513.46796
5614,542.3462
5615,495.98428
5616,590.18677
5617,464.7119
5618,542.7493
5619,488.78424
5620,624.07227
5621,592.73535
5622,438.32745
5623,474.2256
5624,520.35345
5625,518.81006
5626,451.6916
5627,553.714
5628,456.8671
5629,503.41367
5630,502.812
5631,499.17654
5632,622.4216
5633,567.1395
5634,667.00653
5635,524.5435
5636,455.4377
5637,599.4556
5638,653.13055
5639,604.28754
5640,429.56528
5641,615.91425
5642,565.78143
5643,454.43533
5644,506.68246
5645,445.788
5646,554.98303
5647,578.4824
5648,575.9761
5649,564.10614
5650,513.6259
5651,573.5115
5652,472.12476
5653,484.1718
5654,607.1927
5655,577.12164
5656,544.4272
5657,515.7647
5658,571.95013
5659,592.2784
5660,497.8094
5661,576.6395
5662,504.11578
5663,466.9092
5664,516.25195
5665,533.4491
5666,506.63315
5667,473.3902
5668,455.72626
5669,485.4072
5670,568.22894
5671,578.01
5672,565.6339
5673,479.65164
5674,471.5756
5675,541.43756
5676,619.323
5677,600.1685
5678,537.21484
5679,451.94305
5680,574.45654
5681,438.90244
5682,489.62012
5683,570.45026
5684,615.74567
5685,479.9789
5686,553.55225
5687,478.16782
5688,511.60962
5689,469.6708
5690,492.26166
5691,533.82025
5692,464.64496
5693,511.74808
5694,617.6893
5695,453.65665
5696,482.66196
5697,537.5811
5698,444.45514
5699,516.95166
5700,609.04016
5701,452.7213
5702,540.5866
5703,618.40735
5704,481.04474
5705,553.0116
5706,455.4757
5707,576.0037
5708,424.74335
5709,455.716
5710,544.6887
5711,440.73853
5712,633.14886
5713,565.70874
5714,454.61777
5715,513.879
5716,499.7611
5717,521.7943
5718,526.4135
5719,463.02332
5720,604.1903
5721,500.09634
5722,482.29178
5723,456.75607
5724,481.8266
5725,477.45032
5726,520.6583
5727,447.0323
5728,501.1439
5729,538.2538
5730,475.31146
5731,443.63867
5732,603.5521
5733,464.16162
5734,460.45084
5735,545.92444
5736,461.82132
5737,551.14813
5738,597.50977
5739,594.5754
5740,516.49194
5741,469.35278
5742,470.75046
5743,542.27924
5744,509.80884
5745,496.52206
5746,554.8516
5747,589.5125
5748,608.67993
5749,503.83096
5750,542.6651
5751,493.5498
5752,531.56305
5753,633.61084
5754,631.70654
5755,567.1034
5756,465.2065
5757,460.7802
5758,479.34222
5759,474.9375
5760,478.4378
5761,517.376
5762,459.6401
5763,534.7329
5764,538.7403
5765,573.4228
5766,577.7348
5767,554.0091
5768,526.7678
5769,499.13974
5770,597.4494
5771,606.86475
5772,535.60065
5773,500.56583
5774,590.39075
5775,492.4857
5776,600.0735
5777,531.40607
5778,489.17166
5779,476.52658
5780,521.39734
5781,457.7895
5782,460.8328
5783,571.5258
5784,556.9489
5785,494.8585
5786,443.9453
5787,566.6315
5788,576.2583
5789,457.3404
5790,487.8738
5791,607.3318
5792,651.2873
5793,451.61273
5794,482.1508
5795,520.74646
5796,499.76855
5797,465.9806
5798,495.83655
5799,480.3558
5800,451.24963
5801,493.76434
5802,571.10645
5803,589.9817
5804,474.50293
5805,655.6585
5806,538.9073
5807,583.0117
5808,472.6514
5809,467.8538
5810,609.3185
5811,446.355
5812,492.689
5813,513.90247
5814,488.9693
5815,546.3562
5816,473.72406
5817,643.14154
5818,641.7047
5819,609.4444
5820,459.9951
5821,460.34494
5822,572.0197
5823,502.78036
5824,540.70776
5825,449.38828
5826,502.6419
5827,480.30692
5828,454.19293
5829,531.90643
5830,570.3362
5831,547.34186
5832,448.17834
5833,475.12317
5834,465.14233
5835,483.4272
5836,507.94565
5837,531.7569
5838,469.75256
5839,609.9335
5840,600.44165
5841,522.00464
5842,538.5885
5843,509.41455
5844,617.51746
5845,513.0944
5846,481.35678
5847,568.30096
5848,591.92084
5849,567.7357
5850,472.97336
5851,564.42206
5852,535.8378
5853,571.09686
5854,442.9316
5855,592.0926
5856,565.52966
5857,467.66833
5858,524.65546
5859,613.44556
5860,456.96603
5861,478.2256
5862,511.1224
5863,583.1628
5864,497.40918
5865,489.43552
5866,439.36017
5867,502.96054
5868,509.4517
5869,575.67816
5870,481.35916
5871,510.23068
5872,474.29315
5873,509.38458
5874,553.4068
5875,583.1027
5876,569.1825
5877,491.27374
5878,443.7115
5879,447.0391
5880,492.5144
5881,501.9569
5882,472.12585
5883,487.92206
5884,467.18817
5885,509.91373
5886,501.30737
5887,569.3506
5888,561.5082
5889,524.6394
5890,573.94073
5891,478.4399
5892,441.2004
5893,595.0672
5894,460.6665
5895,576.45294
5896,486.10266
5897,505.09763
5898,458.33923
5899,517.82666
5900,564.91534
5901,563.75134
5902,622.17316
5903,516.76056
5904,454.43396
5905,496.22488
5906,516.6543
5907,552.13824
5908,489.67346
5909,526.17206
5910,448.8356
5911,662.28754
5912,497.39417
5913,601.3015
5914,514.03595
5915,538.81885
5916,454.8149
5917,465.39902
5918,445.41354
5919,518.71735
5920,471.06964
5921,512.02734
5922,605.7283
5923,512.78326
5924,474.01154
5925,460.92758
5926,495.0648
5927,559.4124
5928,659.35614
5929,487.44174
5930,479.78778
5931,569.2347
5932,502.71555
5933,499.17465
5934,507.44788
5935,519.7798
5936,503.79977
5937,567.2913
5938,568.96497
5939,585.2448
5940,450.46173
5941,488.83942
5942,501.748
5943,446.29755
5944,571.91864
5945,558.6664
5946,577.5195
5947,480.4868
5948,556.13794
5949,466.16568
5950,591.86237
5951,518.0562
5952,471.05545
5953,526.69904
5954,473.10297
5955,578.5301
5956,514.78094
5957,619.6664
5958,565.89777
5959,536.21277
5960,481.10883
5961,469.5928
5962,565.20044
5963,500.254
5964,593.34265
5965,586.0974
5966,465.25998
5967,479.61462
5968,449.3808
5969,534.4976
5970,490.34586
5971,519.63995
5972,474.6929
5973,503.264
5974,535.8127
5975,604.3605
5976,510.8856
5977,528.1107
5978,505.2896
5979,503.75674
5980,576.7479
5981,538.6035
5982,612.5912
5983,454.57248
5984,517.7586
5985,553.7936
5986,564.9494
5987,504.49973
5988,487.42062
5989,520.796
5990,507.41476
5991,549.91486
5992,547.37463
5993,493.60657
5994,478.94855
5995,577.9634
5996,564.42084
5997,475.82993
5998,625.57825
5999,457.30484
6000,457.10715
6001,462.75925
6002,581.6828
6003,576.694
6004,482.9037
6005,459.6929
6006,504.37848
6007,615.2472
6008,457.79907
6009,564.3434
6010,437.30933
6011,491.87756
6012,515.9884
6013,426.70557
6014,600.8833
6015,550.4278
6016,504.17914
6017,614.32434
6018,558.94867
6019,474.86133
6020,429.6215
6021,466.99677
6022,588.60376
6023,508.35022
6024,483.61746
6025,610.3847
6026,614.7357
6027,647.5355
6028,529.6681
6029,609.20447
6030,467.22638
6031,471.37943
6032,611.2987
6033,529.29083
6034,530.2174
6035,496.72675
6036,516.87695
6037,458.2963
6038,517.58734
6039,529.1255
6040,454.52844
6041,656.63306
6042,541.6797
6043,519.35803
6044,524.5992
6045,546.3364
6046,492.28043
6047,568.40594
6048,522.5455
6049,502.7923
6050,603.13654
6051,439.12997
6052,563.4583
6053,570.9268
6054,501.31512
6055,617.20264
6056,641.2481
6057,442.4407
6058,444.67776
6059,500.06274
6060,466.63443
6061,573.1735
6062,558.49054
6063,469.97882
6064,610.04114
6065,522.48584
6066,547.55164
6067,463.65076
6068,581.19476
6069,555.1762
6070,454.7249
6071,494.53052
6072,609.92084
6073,477.65533
6074,505.2652
6075,524.38226
6076,494.55063
6077,582.67584
6078,577.9506
6079,621.1399
6080,538.4541
6081,646.65497
6082,486.0687
6083,578.60846
6084,499.10812
6085,606.74207
6086,527.9836
6087,535.9198
6088,624.3126
6089,458.7006
6090,470.0274
6091,561.8925
6092,599.13904
6093,506.03735
6094,445.048
6095,531.8021
6096,488.08463
6097,481.36475
6098,612.87866
6099,518.95166
6100,451.87695
6101,572.50214
6102,619.89514
6103,593.4476
6104,619.4619
6105,474.20895
6106,425.52148
6107,599.4229
6108,514.55914
6109,458.4301
6110,464.07202
6111,616.8144
6112,503.58575
6113,565.54297
6114,493.5019
6115,487.191
6116,579.09094
6117,511.03354
6118,524.13794
6119,540.59753
6120,515.6411
6121,616.2814
6122,545.317
6123,456.87497
6124,505.1003
6125,566.7046
6126,583.5968
6127,619.3587
6128,485.30603
6129,452.60825
6130,479.404
6131,422.44336
6132,537.6102
6133,561.10583
6134,523.78265
6135,445.86755
6136,540.4807
6137,552.4259
6138,589.89703
6139,506.29346
6140,493.9223
6141,510.69754
6142,447.8817
6143,503.16327
6144,504.61365
6145,558.3736
6146,553.7475
6147,510.78284
6148,503.78043
6149,449.5286
6150,641.29877
6151,578.1849
6152,495.83636
6153,512.37683
6154,520.4965
6155,485.51694
6156,567.26245
6157,454.0225
6158,539.3337
6159,548.5709
6160,573.1726
6161,557.64746
6162,540.2464
6163,656.0291
6164,644.2677
6165,480.44983
6166,518.2816
6167,475.0492
6168,613.44507
6169,458.38574
6170,518.3567
6171,563.9822
6172,518.13745
6173,432.96942
6174,505.0111
6175,606.9133
6176,512.4387
6177,505.54843
6178,454.22394
6179,479.70212
6180,571.8017
6181,512.4736
6182,515.87885
6183,529.79266
6184,562.7722
6185,491.15628
6186,470.49902
6187,540.52795
6188,534.62573
6189,486.98502
6190,605.9873
6191,514.6895
6192,465.5055
6193,522.47925
6194,495.24265
6195,524.28595
6196,438.90692
6197,559.5406
6198,573.84485
6199,479.0323
6200,548.95105
6201,558.93365
6202,609.7759
6203,544.2269
6204,543.5193
6205,528.7002
6206,480.94974
6207,478.1229
6208,569.86127
6209,551.32446
6210,544.4037
6211,564.8966
6212,587.7359
6213,505.14124
6214,527.9765
6215,629.28705
6216,449.70047
6217,583.97644
6218,560.4722
6219,485.82852
6220,487.4238
6221,473.2762
6222,643.7334
6223,590.8825
6224,538.0361
6225,557.48505
6226,453.19135
6227,526.81757
6228,547.80756
6229,529.9703
6230,571.75684
6231,514.9328
6232,547.6193
6233,558.89215
6234,538.5383
6235,480.63977
6236,548.1049
6237,474.14914
6238,557.8537
6239,438.91992
6240,559.68884
6241,562.2616
6242,551.1043
6243,521.2326
6244,574.286
6245,498.1676
6246,554.8565
6247,458.50684
6248,528.51227
6249,486.10403
6250,527.3936
6251,493.01907
6252,475.1124
6253,490.74792
6254,577.43427
6255,439.16946
6256,520.4905
6257,600.5794
6258,481.1589
6259,477.739
6260,500.77252
6261,521.7405
6262,472.5199
6263,526.1129
6264,532.7578
6265,557.89557
6266,557.9921
6267,437.23663
6268,467.87045
6269,509.42926
6270,525.6017
6271,495.73886
6272,503.5922
6273,552.2946
6274,570.7459
6275,499.0787
6276,540.8271
6277,452.00705
6278,475.95825
6279,443.55307
6280,526.4905
6281,546.70984
6282,570.83014
6283,602.51013
6284,481.57727
6285,493.1983
6286,582.1532
6287,542.6743
6288,619.89856
6289,634.5834
6290,518.4707
6291,547.6287
6292,497.58374
6293,556.5739
6294,587.5871
6295,538.273
6296,647.6583
6297,475.50192
6298,445.13345
6299,517.9243
6300,550.5387
6301,455.4783
6302,570.7949
6303,466.06488
6304,588.9697
6305,454.84146
6306,605.722
6307,490.97586
6308,575.58875
6309,521.6874
6310,450.97772
6311,521.9949
6312,453.84653
6313,570.74457
6314,462.85938
6315,547.76886
6316,566.77423
6317,534.21246
6318,517.58044
6319,535.2464
6320,514.19684
6321,421.64862
6322,474.76248
6323,490.4047
6324,539.82306
6325,605.5421
6326,585.46765
6327,622.2983
6328,414.79782
6329,334.07977
6330,510.4322
6331,513.59546
6332,567.054
6333,587.50665
6334,543.77985
6335,503.60455
6336,607.8624
6337,456.81183
6338,594.73895
6339,439.28354
6340,451.58368
6341,451.88602
6342,573.2675
6343,484.08646
6344,548.43414
6345,492.81693
6346,521.8081
6347,497.97104
6348,502.2384
6349,468.07764
6350,592.283
6351,548.4664
6352,575.7261
6353,530.4772
6354,467.9947
6355,439.07913
6356,629.99493
6357,558.48834
6358,570.16235
6359,458.44016
6360,496.71466
6361,607.5064
6362,564.0821
6363,464.63474
6364,457.17215
6365,464.55023
6366,547.4663
6367,458.45593
6368,531.6283
6369,459.0182
6370,606.7654
6371,533.63184
6372,617.7994
6373,517.5773
6374,474.35733
6375,484.43723
6376,477.24417
6377,593.73615
6378,572.57135
6379,536.0731
6380,591.82904
6381,581.17896
6382,642.58246
6383,581.50183
6384,483.59744
6385,619.7192
6386,617.3815
6387,567.57007
6388,444.73465
6389,512.4253
6390,556.57056
6391,524.221
6392,507.24823
6393,576.3434
6394,496.0115
6395,520.8039
6396,470.91293
6397,543.58453
6398,475.5183
6399,493.46738
6400,506.93573
6401,489.2186
6402,570.8799
6403,492.63132
6404,479.82135
6405,562.7726
6406,464.08057
6407,503.1059
6408,465.92316
6409,666.14575
6410,564.8976
6411,586.6505
6412,630.3643
6413,513.5935
6414,475.18723
6415,490.4028
6416,559.7572
6417,570.7904
6418,571.6878
6419,525.24945
6420,587.15295
6421,581.37726
6422,454.02103
6423,550.6927
6424,603.6676
6425,449.48578
6426,488.30814
6427,437.64322
6428,534.2489
6429,567.0504
6430,590.25525
6431,609.87036
6432,475.77298
6433,556.80334
6434,586.4792
6435,519.27313
6436,508.09055
6437,492.15582
6438,487.5311
6439,484.5845
6440,506.03
6441,639.53156
6442,583.1508
6443,513.36206
6444,523.8361
6445,441.8215
6446,472.95767
6447,629.5854
6448,470.156
6449,509.0832
6450,494.17557
6451,513.364
6452,473.102
6453,472.1432
6454,545.34076
6455,544.46747
6456,627.7215
6457,484.5467
6458,577.7542
6459,535.34784
6460,460.7721
6461,572.8941
6462,554.9441
6463,543.1799
6464,468.80286
6465,638.13794
6466,517.8522
6467,567.7045
6468,470.22266
6469,491.2475
6470,475.12473
6471,558.3497
6472,560.7968
6473,565.0934
6474,593.93207
6475,629.65234
6476,449.04846
6477,633.503
6478,588.7169
6479,520.52673
6480,492.69138
6481,568.9128
6482,645.4952
6483,608.10345
6484,438.52307
6485,457.4999
6486,568.4917
6487,645.386
6488,510.34976
6489,509.08914
6490,474.75464
6491,545.99884
6492,441.62228
6493,626.1199
6494,463.54688
6495,497.98407
6496,607.6247
6497,509.45816
6498,539.0074
6499,475.48495
6500,506.44846
6501,512.3551
6502,431.27936
6503,564.769
6504,580.32196
6505,515.99664
6506,617.0225
6507,583.44086
6508,547.10474
6509,559.2331
6510,498.0339
6511,474.97192
6512,568.2613
6513,566.6829
6514,536.4114
6515,483.8328
6516,605.1956
6517,501.00836
6518,537.0492
6519,454.3233
6520,586.10156
6521,492.4165
6522,644.6081
6523,520.3046
6524,481.1958
6525,500.93994
6526,479.3643
6527,434.8595
6528,606.49915
6529,486.0973
6530,503.8872
6531,492.3185
6532,438.94495
6533,569.4974
6534,524.48395
6535,521.8809
6536,551.0008
6537,506.98672
6538,493.61053
6539,520.59314
6540,523.12854
6541,470.11264
6542,595.7054
6543,552.6193
6544,470.59998
6545,527.2469
6546,451.67932
6547,476.76318
6548,526.7523
6549,440.76672
6550,477.62555
6551,580.7482
6552,550.0515
6553,489.7216
6554,448.6576
6555,433.64685
6556,548.5248
6557,543.08704
6558,448.84506
6559,608.91406
6560,536.45685
6561,457.5262
6562,573.2983
6563,596.96564
6564,496.07632
6565,531.87286
6566,559.8484
6567,497.00992
6568,579.3261
6569,526.76495
6570,499.55118
6571,518.5694
6572,525.5538
6573,570.6662
6574,461.6682
6575,541.87006
6576,586.93164
6577,553.32855
6578,464.92905
6579,570.4292
6580,531.9259
6581,464.31458
6582,506.0879
6583,452.0929
6584,503.24414
6585,430.4881
6586,495.19177
6587,566.2346
6588,562.3785
6589,579.0207
6590,575.20636
6591,551.59564
6592,547.97736
6593,554.026
6594,602.35345
6595,469.4112
6596,593.5954
6597,605.98517
6598,557.4012
6599,549.8095
6600,585.33356
6601,591.7095
6602,554.2032
6603,562.7501
6604,505.90268
6605,457.2041
6606,527.27277
6607,494.8847
6608,508.024
6609,460.69183
6610,535.4931
6611,537.7469
6612,486.21353
6613,443.84335
6614,513.3107
6615,493.947
6616,603.0766
6617,587.44696
6618,552.8042
6619,567.3173
6620,439.3251
6621,431.00232
6622,571.53723
6623,468.96158
6624,582.83484
6625,483.5718
6626,529.0694
6627,643.9287
6628,557.4765
6629,480.1584
6630,514.8989
6631,505.68604
6632,514.0945
6633,560.7873
6634,460.1989
6635,623.03644
6636,513.17065
6637,670.2702
6638,529.6482
6639,530.90076
6640,547.24664
6641,576.29083
6642,548.3375
6643,604.58496
6644,437.0985
6645,469.3484
6646,535.8246
6647,575.86
6648,564.03345
6649,561.41284
6650,550.77057
6651,592.9897
6652,496.6688
6653,478.03842
6654,485.51593
6655,509.8429
6656,586.3575
6657,510.13715
6658,454.21722
6659,465.46353
6660,532.75494
6661,533.6244
6662,481.41904
6663,468.97275
6664,481.531
6665,617.1524
6666,527.1639
6667,555.3684
6668,480.40295
6669,476.96988
6670,548.28625
6671,527.3047
6672,533.72064
6673,473.1213
6674,439.20694
6675,569.81866
6676,582.70056
6677,459.76413
6678,641.57214
6679,538.14246
6680,544.9682
6681,482.8505
6682,559.4784
6683,541.8667
6684,497.15106
6685,530.3661
6686,605.47534
6687,448.04715
6688,616.62384
6689,500.29626
6690,524.0383
6691,579.89935
6692,477.39517
6693,447.4617
6694,486.7046
6695,581.4431
6696,504.75897
6697,500.43872
6698,532.9342
6699,531.4939
6700,458.34326
6701,517.7404
6702,585.8026
6703,638.51904
6704,437.69806
6705,549.6302
6706,620.59106
6707,514.5928
6708,549.58307
6709,458.93765
6710,494.77493
6711,472.60547
6712,529.51306
6713,489.96204
6714,520.4138
6715,577.5197
6716,511.42883
6717,595.33813
6718,642.9154
6719,472.82712
6720,568.92694
6721,456.3569
6722,481.52243
6723,624.6398
6724,618.2991
6725,555.1507
6726,674.8479
6727,567.3664
6728,452.5339
6729,483.10904
6730,642.67975
6731,595.383
6732,578.3749
6733,440.66452
6734,451.17834
6735,532.9412
6736,516.8746
6737,565.04956
6738,542.02844
6739,518.8335
6740,469.38635
6741,588.9276
6742,548.65564
6743,603.9253
6744,448.45813
6745,543.0073
6746,536.679
6747,561.4517
6748,559.94635
6749,563.5288
6750,478.52127
6751,605.86053
6752,498.50513
6753,617.3343
6754,629.24585
6755,534.51324
6756,581.88635
6757,461.21106
6758,456.03516
6759,547.2157
6760,526.3864
6761,564.61804
6762,466.46622
6763,571.1962
6764,531.79834
6765,427.3625
6766,610.9338
6767,441.70206
6768,484.3049
6769,451.96854
6770,485.83154
6771,533.2689
6772,632.9204
6773,441.5189
6774,508.6029
6775,486.37656
6776,572.57
6777,436.03314
6778,537.8578
6779,506.22025
6780,461.04468
6781,563.85913
6782,518.5001
6783,516.2748
6784,581.41113
6785,540.7965
6786,473.36505
6787,625.6482
6788,501.22668
6789,624.6108
6790,516.1766
6791,600.86664
6792,469.141
6793,566.0717
6794,558.68164
6795,489.65952
6796,656.66455
6797,527.9468
6798,436.73456
6799,592.73895
6800,627.24945
6801,555.92194
6802,582.25214
6803,505.628
6804,531.2579
6805,555.73395
6806,508.1987
6807,439.9102
6808,645.7707
6809,564.4108
6810,580.7834
6811,517.54517
6812,476.95938
6813,495.7292
6814,470.69977
6815,502.8731
6816,514.9298
6817,535.61633
6818,445.4197
6819,435.36398
6820,442.2962
6821,597.5525
6822,450.72232
6823,547.91907
6824,451.43613
6825,546.4186
6826,483.56396
6827,454.55725
6828,483.266
6829,485.2911
6830,457.5385
6831,523.3966
6832,576.47906
6833,497.67087
6834,461.73688
6835,504.38904
6836,624.7593
6837,604.33936
6838,512.2324
6839,577.35657
6840,548.95605
6841,667.0548
6842,600.4635
6843,476.11087
6844,470.0461
6845,442.76105
6846,572.5493
6847,481.2896
6848,462.77197
6849,618.04333
6850,523.7954
6851,473.53824
6852,510.22083
6853,576.7648
6854,460.77716
6855,610.7299
6856,480.3216
6857,534.4714
6858,562.2763
6859,600.9628
6860,514.17395
6861,493.95587
6862,436.91724
6863,424.94397
6864,457.93436
6865,458.08478
6866,530.0672
6867,610.69037
6868,558.5096
6869,512.16907
6870,529.60767
6871,676.5139
6872,537.66656
6873,477.16922
6874,497.7425
6875,553.09564
6876,541.819
6877,569.5742
6878,487.75198
6879,470.00552
6880,511.74207
6881,625.5209
6882,529.28485
6883,603.7251
6884,462.27887
6885,470.37622
6886,512.34717
6887,615.395
6888,554.2045
6889,548.4608
6890,528.0694
6891,542.09174
6892,560.26056
6893,472.28897
6894,526.2184
6895,487.55994
6896,460.43158
6897,487.8385
6898,626.4144
6899,512.0925
6900,527.8794
6901,503.63663
6902,553.0096
6903,506.05746
6904,609.14825
6905,451.74838
6906,566.9631
6907,476.539
6908,538.46576
6909,570.4775
6910,588.51587
6911,505.002
6912,493.4306
6913,487.3624
6914,532.72797
6915,582.8572
6916,527.1011
6917,593.86017
6918,442.8196
6919,585.7187
6920,585.5761
6921,508.06516
6922,482.22528
6923,517.03296
6924,582.5048
6925,574.2685
6926,504.3202
6927,440.33203
6928,521.7842
6929,543.3019
6930,559.5724
6931,495.64987
6932,459.5654
6933,521.15173
6934,525.31067
6935,481.54526
6936,488.7781
6937,524.51776
6938,504.42795
6939,588.0465
6940,478.4488
6941,533.06586
6942,575.76215
6943,458.47998
6944,482.25595
6945,546.0528
6946,445.5105
6947,452.25354
6948,504.9234
6949,512.3285
6950,445.16843
6951,502.14008
6952,636.7371
6953,556.7774
6954,515.67596
6955,448.59888
6956,460.61847
6957,564.2815
6958,453.33484
6959,477.7331
6960,632.2351
6961,643.2126
6962,510.71185
6963,556.5743
6964,576.8985
6965,597.05383
6966,456.476
6967,624.10675
6968,574.8928
6969,564.2757
6970,486.22446
6971,648.4434
6972,570.59454
6973,515.73663
6974,542.1429
6975,597.2994
6976,540.4416
6977,491.62686
6978,520.3178
6979,668.3151
6980,572.38043
6981,521.6339
6982,650.1047
6983,601.81647
6984,471.837
6985,655.18365
6986,509.56717
6987,614.6481
6988,624.26984
6989,446.17828
6990,475.334
6991,594.2438
6992,601.2647
6993,453.38446
6994,524.8744
6995,453.85757
6996,615.9808
6997,594.9278
6998,549.26105
6999,540.9874
7000,582.34796
7001,537.04224
7002,471.8272
7003,470.92816
7004,521.98157
7005,505.1278
7006,445.1893
7007,542.4971
7008,457.17654
7009,448.675
7010,507.4351
7011,614.00824
7012,593.8822
7013,558.97064
7014,463.85513
7015,451.25162
7016,447.22955
7017,477.6364
7018,524.43463
7019,507.96198
7020,602.77325
7021,621.9863
7022,490.36414
7023,555.7174
7024,515.9277
7025,497.3456
7026,560.2289
7027,503.8669
7028,508.07565
7029,519.9615
7030,487.50296
7031,642.5123
7032,560.0611
7033,517.8478
7034,462.85678
7035,475.51416
7036,557.3236
7037,571.2334
7038,490.65042
7039,498.29218
7040,499.16464
7041,433.67276
7042,523.58734
7043,475.0617
7044,610.23364
7045,619.5323
7046,488.05817
7047,496.31647
7048,603.3047
7049,506.7754
7050,523.5834
7051,519.78534
7052,518.498
7053,475.16693
7054,591.6089
7055,601.8377
7056,478.12732
7057,523.1103
7058,554.7785
7059,501.38855
7060,574.31036
7061,497.9893
7062,457.66055
7063,522.9132
7064,496.3929
7065,475.44608
7066,558.7893
7067,566.228
7068,610.9045
7069,464.55057
7070,629.38153
7071,526.6799
7072,657.8104
7073,505.558
7074,456.01978
7075,457.767
7076,476.7184
7077,530.9563
7078,478.21127
7079,579.0845
7080,526.0396
7081,482.8315
7082,607.03357
7083,577.6396
7084,491.12296
7085,549.2518
7086,486.3883
7087,553.3741
7088,444.22662
7089,435.41223
7090,522.0029
7091,547.2582
7092,458.9656
7093,490.45755
7094,525.0266
7095,555.41504
7096,529.3059
7097,445.8724
7098,546.3974
7099,539.44226
7100,504.94858
7101,610.4458
7102,594.97437
7103,471.8786
7104,575.7007
7105,540.20215
7106,444.2741
7107,568.84033
7108,465.6749
7109,499.67566
7110,468.0808
7111,472.3486
7112,550.4138
7113,423.30203
7114,583.4705
7115,553.65027
7116,437.0533
7117,552.90985
7118,622.2309
7119,450.8743
7120,556.847
7121,447.82965
7122,443.81042
7123,522.2977
7124,445.07104
7125,467.98856
7126,574.7326
7127,585.82196
7128,565.7513
7129,567.0941
7130,463.28943
7131,529.4456
7132,505.23953
7133,598.3139
7134,647.99365
7135,575.33813
7136,525.17865
7137,545.9939
7138,663.25323
7139,515.11926
7140,449.91458
7141,624.27057
7142,491.96204
7143,470.7724
7144,618.97626
7145,482.9435
7146,447.0942
7147,493.62103
7148,561.11523
7149,584.4947
7150,525.3621
7151,517.2697
7152,495.56335
7153,557.08344
7154,496.77872
7155,459.96188
7156,638.4726
